"cond" "item" "RT" "correct" "subj" "prime" "target"
"EE" "55" 748 TRUE 19 "E" "E"
"DE" "61" 772 TRUE 19 "D" "E"
"ED" "17" 724 TRUE 19 "E" "D"
"EE" "50" 994 TRUE 19 "E" "E"
"DD" "2" 902 TRUE 19 "D" "D"
"DD" "31" 811 TRUE 19 "D" "D"
"ED" "91" 781 TRUE 19 "E" "D"
"ED" "10" 557 TRUE 19 "E" "D"
"ED" "4" 596 TRUE 19 "E" "D"
"DD" "21" 699 TRUE 19 "D" "D"
"DD" "16" 540 TRUE 19 "D" "D"
"DD" "18" 532 TRUE 19 "D" "D"
"ED" "16" 653 TRUE 19 "E" "D"
"DD" "13" 618 TRUE 19 "D" "D"
"ED" "82" 774 TRUE 19 "E" "D"
"DE" "19" 1000 FALSE 19 "D" "E"
"ED" "96" 801 TRUE 19 "E" "D"
"DE" "11" 1001 FALSE 19 "D" "E"
"DE" "64" 1000 FALSE 19 "D" "E"
"DD" "15" 790 TRUE 19 "D" "D"
"DD" "27" 1000 FALSE 19 "D" "D"
"DE" "14" 935 FALSE 19 "D" "E"
"ED" "88" 754 TRUE 19 "E" "D"
"EE" "14" 708 FALSE 19 "E" "E"
"EE" "51" 747 TRUE 19 "E" "E"
"DE" "9" 743 FALSE 19 "D" "E"
"DE" "17" 900 TRUE 19 "D" "E"
"EE" "1" 761 TRUE 19 "E" "E"
"DD" "32" 780 TRUE 19 "D" "D"
"EE" "47" 963 TRUE 19 "E" "E"
"ED" "2" 814 TRUE 19 "E" "D"
"ED" "12" 694 TRUE 19 "E" "D"
"DE" "13" 724 TRUE 19 "D" "E"
"DE" "79" 795 TRUE 19 "D" "E"
"DD" "26" 679 TRUE 19 "D" "D"
"EE" "17" 660 TRUE 19 "E" "E"
"ED" "5" 708 TRUE 19 "E" "D"
"EE" "7" 726 TRUE 19 "E" "E"
"DE" "72" 749 TRUE 19 "D" "E"
"EE" "41" 804 TRUE 19 "E" "E"
"DD" "1" 622 TRUE 19 "D" "D"
"ED" "20" 603 TRUE 19 "E" "D"
"EE" "2" 732 TRUE 19 "E" "E"
"ED" "14" 554 TRUE 19 "E" "D"
"ED" "94" 901 TRUE 19 "E" "D"
"ED" "93" 772 TRUE 19 "E" "D"
"DE" "5" 745 TRUE 19 "D" "E"
"DE" "4" 638 TRUE 19 "D" "E"
"DD" "35" 842 TRUE 19 "D" "D"
"DD" "7" 647 TRUE 19 "D" "D"
"ED" "11" 749 TRUE 19 "E" "D"
"DE" "69" 803 TRUE 19 "D" "E"
"ED" "7" 908 TRUE 19 "E" "D"
"EE" "48" 673 TRUE 19 "E" "E"
"DD" "22" 756 TRUE 19 "D" "D"
"EE" "45" 844 TRUE 19 "E" "E"
"ED" "86" 837 TRUE 19 "E" "D"
"EE" "60" 752 TRUE 19 "E" "E"
"DD" "25" 1000 FALSE 19 "D" "D"
"DD" "24" 585 TRUE 19 "D" "D"
"DE" "20" 613 TRUE 19 "D" "E"
"ED" "81" 643 TRUE 19 "E" "D"
"DE" "16" 828 TRUE 19 "D" "E"
"DE" "1" 739 TRUE 19 "D" "E"
"ED" "85" 660 TRUE 19 "E" "D"
"DD" "29" 870 TRUE 19 "D" "D"
"ED" "8" 677 TRUE 19 "E" "D"
"DD" "14" 619 TRUE 19 "D" "D"
"ED" "99" 730 TRUE 19 "E" "D"
"DE" "12" 632 TRUE 19 "D" "E"
"DE" "70" 643 TRUE 19 "D" "E"
"ED" "97" 682 TRUE 19 "E" "D"
"EE" "59" 665 TRUE 19 "E" "E"
"DD" "36" 676 TRUE 19 "D" "D"
"EE" "8" 950 FALSE 19 "E" "E"
"DE" "10" 577 TRUE 19 "D" "E"
"DE" "62" 712 TRUE 19 "D" "E"
"DD" "39" 838 FALSE 19 "D" "D"
"DE" "68" 624 TRUE 19 "D" "E"
"ED" "90" 606 TRUE 19 "E" "D"
"DD" "38" 681 TRUE 19 "D" "D"
"EE" "3" 489 TRUE 19 "E" "E"
"DE" "63" 707 TRUE 19 "D" "E"
"EE" "13" 672 TRUE 19 "E" "E"
"DE" "66" 970 TRUE 19 "D" "E"
"DD" "11" 526 TRUE 19 "D" "D"
"DD" "28" 661 TRUE 19 "D" "D"
"EE" "54" 817 TRUE 19 "E" "E"
"ED" "9" 709 TRUE 19 "E" "D"
"EE" "57" 701 TRUE 19 "E" "E"
"DD" "6" 468 FALSE 19 "D" "D"
"DE" "77" 692 TRUE 19 "D" "E"
"ED" "18" 558 TRUE 19 "E" "D"
"DE" "15" 662 TRUE 19 "D" "E"
"ED" "6" 540 TRUE 19 "E" "D"
"DD" "37" 850 TRUE 19 "D" "D"
"DD" "34" 593 TRUE 19 "D" "D"
"EE" "19" 806 TRUE 19 "E" "E"
"EE" "43" 716 TRUE 19 "E" "E"
"ED" "1" 512 TRUE 19 "E" "D"
"EE" "46" 577 TRUE 19 "E" "E"
"DE" "74" 573 TRUE 19 "D" "E"
"EE" "53" 779 TRUE 19 "E" "E"
"DD" "3" 491 TRUE 19 "D" "D"
"DE" "8" 501 FALSE 19 "D" "E"
"DD" "30" 659 TRUE 19 "D" "D"
"DE" "78" 636 TRUE 19 "D" "E"
"DE" "2" 590 TRUE 19 "D" "E"
"DD" "20" 666 TRUE 19 "D" "D"
"DE" "73" 636 TRUE 19 "D" "E"
"EE" "10" 517 TRUE 19 "E" "E"
"EE" "16" 487 TRUE 19 "E" "E"
"EE" "5" 596 TRUE 19 "E" "E"
"ED" "83" 930 TRUE 19 "E" "D"
"DD" "10" 662 TRUE 19 "D" "D"
"DD" "9" 566 TRUE 19 "D" "D"
"ED" "19" 531 TRUE 19 "E" "D"
"ED" "95" 825 TRUE 19 "E" "D"
"DD" "33" 634 TRUE 19 "D" "D"
"DE" "67" 649 TRUE 19 "D" "E"
"DE" "7" 585 TRUE 19 "D" "E"
"DD" "40" 572 TRUE 19 "D" "D"
"DD" "5" 687 TRUE 19 "D" "D"
"DD" "17" 675 TRUE 19 "D" "D"
"DD" "12" 568 TRUE 19 "D" "D"
"DE" "65" 641 TRUE 19 "D" "E"
"DE" "71" 605 TRUE 19 "D" "E"
"DD" "4" 511 TRUE 19 "D" "D"
"EE" "18" 556 TRUE 19 "E" "E"
"ED" "100" 651 TRUE 19 "E" "D"
"DE" "6" 732 TRUE 19 "D" "E"
"ED" "89" 617 TRUE 19 "E" "D"
"DE" "18" 532 TRUE 19 "D" "E"
"EE" "15" 565 TRUE 19 "E" "E"
"ED" "84" 714 TRUE 19 "E" "D"
"EE" "56" 904 TRUE 19 "E" "E"
"EE" "42" 686 TRUE 19 "E" "E"
"EE" "9" 590 FALSE 19 "E" "E"
"DE" "64" 818 TRUE 20 "D" "E"
"EE" "6" 713 TRUE 20 "E" "E"
"DE" "62" 1000 FALSE 20 "D" "E"
"EE" "57" 1000 FALSE 20 "E" "E"
"DE" "1" 962 TRUE 20 "D" "E"
"DD" "23" 961 TRUE 20 "D" "D"
"DE" "13" 1000 FALSE 20 "D" "E"
"DE" "76" 728 TRUE 20 "D" "E"
"DD" "17" 836 TRUE 20 "D" "D"
"ED" "93" 808 TRUE 20 "E" "D"
"DD" "32" 842 TRUE 20 "D" "D"
"EE" "16" 797 TRUE 20 "E" "E"
"DD" "37" 969 TRUE 20 "D" "D"
"DD" "1" 828 TRUE 20 "D" "D"
"ED" "85" 802 TRUE 20 "E" "D"
"EE" "43" 1000 FALSE 20 "E" "E"
"ED" "84" 917 TRUE 20 "E" "D"
"ED" "96" 856 TRUE 20 "E" "D"
"ED" "87" 915 TRUE 20 "E" "D"
"ED" "17" 691 TRUE 20 "E" "D"
"DE" "65" 785 TRUE 20 "D" "E"
"DD" "24" 809 TRUE 20 "D" "D"
"DD" "21" 826 TRUE 20 "D" "D"
"DD" "19" 924 TRUE 20 "D" "D"
"EE" "13" 987 TRUE 20 "E" "E"
"DD" "20" 937 TRUE 20 "D" "D"
"ED" "3" 939 TRUE 20 "E" "D"
"DE" "17" 826 TRUE 20 "D" "E"
"DE" "4" 917 TRUE 20 "D" "E"
"EE" "18" 1000 FALSE 20 "E" "E"
"EE" "52" 819 TRUE 20 "E" "E"
"DE" "67" 722 TRUE 20 "D" "E"
"DE" "73" 865 TRUE 20 "D" "E"
"DE" "70" 972 TRUE 20 "D" "E"
"DD" "34" 1000 FALSE 20 "D" "D"
"DD" "13" 1000 FALSE 20 "D" "D"
"ED" "82" 1000 FALSE 20 "E" "D"
"DE" "80" 946 TRUE 20 "D" "E"
"EE" "11" 681 TRUE 20 "E" "E"
"EE" "17" 835 TRUE 20 "E" "E"
"DE" "74" 745 TRUE 20 "D" "E"
"EE" "59" 905 TRUE 20 "E" "E"
"EE" "8" 652 TRUE 20 "E" "E"
"ED" "19" 795 TRUE 20 "E" "D"
"ED" "11" 739 TRUE 20 "E" "D"
"DD" "25" 995 TRUE 20 "D" "D"
"EE" "46" 815 TRUE 20 "E" "E"
"ED" "10" 787 TRUE 20 "E" "D"
"DD" "29" 706 TRUE 20 "D" "D"
"DD" "14" 618 TRUE 20 "D" "D"
"ED" "95" 680 TRUE 20 "E" "D"
"ED" "9" 877 TRUE 20 "E" "D"
"EE" "12" 755 TRUE 20 "E" "E"
"DE" "16" 731 TRUE 20 "D" "E"
"DD" "28" 727 TRUE 20 "D" "D"
"DD" "40" 884 TRUE 20 "D" "D"
"EE" "15" 716 TRUE 20 "E" "E"
"EE" "5" 859 TRUE 20 "E" "E"
"ED" "91" 954 TRUE 20 "E" "D"
"DE" "20" 661 TRUE 20 "D" "E"
"EE" "45" 841 TRUE 20 "E" "E"
"DE" "12" 590 TRUE 20 "D" "E"
"EE" "1" 784 TRUE 20 "E" "E"
"DE" "72" 714 TRUE 20 "D" "E"
"DD" "10" 731 TRUE 20 "D" "D"
"DD" "8" 995 TRUE 20 "D" "D"
"ED" "1" 809 TRUE 20 "E" "D"
"DD" "11" 787 TRUE 20 "D" "D"
"ED" "6" 898 TRUE 20 "E" "D"
"DE" "71" 690 TRUE 20 "D" "E"
"ED" "18" 771 TRUE 20 "E" "D"
"ED" "81" 1000 FALSE 20 "E" "D"
"DD" "33" 811 TRUE 20 "D" "D"
"ED" "89" 996 TRUE 20 "E" "D"
"EE" "55" 1000 FALSE 20 "E" "E"
"EE" "3" 712 TRUE 20 "E" "E"
"ED" "86" 890 TRUE 20 "E" "D"
"DE" "8" 814 TRUE 20 "D" "E"
"DD" "5" 740 TRUE 20 "D" "D"
"DD" "12" 732 TRUE 20 "D" "D"
"DD" "16" 940 TRUE 20 "D" "D"
"DD" "3" 879 TRUE 20 "D" "D"
"EE" "56" 1000 FALSE 20 "E" "E"
"DD" "22" 884 TRUE 20 "D" "D"
"ED" "83" 889 TRUE 20 "E" "D"
"EE" "58" 1000 FALSE 20 "E" "E"
"DD" "38" 938 TRUE 20 "D" "D"
"DE" "10" 629 TRUE 20 "D" "E"
"EE" "20" 836 TRUE 20 "E" "E"
"DE" "77" 1000 FALSE 20 "D" "E"
"DD" "7" 758 TRUE 20 "D" "D"
"DE" "9" 716 TRUE 20 "D" "E"
"DE" "5" 1000 FALSE 20 "D" "E"
"DE" "14" 712 TRUE 20 "D" "E"
"ED" "12" 708 TRUE 20 "E" "D"
"ED" "8" 698 TRUE 20 "E" "D"
"EE" "19" 827 TRUE 20 "E" "E"
"EE" "7" 842 TRUE 20 "E" "E"
"DD" "2" 916 TRUE 20 "D" "D"
"EE" "54" 838 TRUE 20 "E" "E"
"DE" "61" 826 TRUE 20 "D" "E"
"DD" "31" 843 TRUE 20 "D" "D"
"EE" "47" 939 TRUE 20 "E" "E"
"DE" "3" 667 TRUE 20 "D" "E"
"ED" "88" 720 TRUE 20 "E" "D"
"ED" "14" 666 TRUE 20 "E" "D"
"DE" "11" 883 TRUE 20 "D" "E"
"EE" "4" 556 TRUE 20 "E" "E"
"EE" "49" 842 TRUE 20 "E" "E"
"ED" "15" 533 TRUE 20 "E" "D"
"DE" "68" 1000 FALSE 20 "D" "E"
"ED" "92" 842 TRUE 20 "E" "D"
"DE" "6" 722 TRUE 20 "D" "E"
"DD" "35" 1000 FALSE 20 "D" "D"
"EE" "60" 733 TRUE 20 "E" "E"
"DD" "6" 771 TRUE 20 "D" "D"
"DE" "69" 761 TRUE 20 "D" "E"
"ED" "13" 1000 FALSE 20 "E" "D"
"DE" "18" 699 TRUE 20 "D" "E"
"EE" "41" 962 TRUE 20 "E" "E"
"DE" "79" 897 TRUE 20 "D" "E"
"EE" "2" 669 TRUE 20 "E" "E"
"DD" "26" 1000 FALSE 20 "D" "D"
"ED" "97" 1000 FALSE 20 "E" "D"
"ED" "20" 822 TRUE 20 "E" "D"
"ED" "2" 721 TRUE 20 "E" "D"
"ED" "4" 634 TRUE 20 "E" "D"
"DE" "75" 899 TRUE 20 "D" "E"
"DE" "15" 713 TRUE 20 "D" "E"
"DE" "78" 794 TRUE 20 "D" "E"
"DE" "63" 882 TRUE 20 "D" "E"
"DD" "27" 957 TRUE 20 "D" "D"
"EE" "51" 936 TRUE 20 "E" "E"
"ED" "94" 994 TRUE 20 "E" "D"
"EE" "10" 963 TRUE 20 "E" "E"
"DD" "15" 836 TRUE 20 "D" "D"
"ED" "7" 914 TRUE 20 "E" "D"
"EE" "42" 746 TRUE 20 "E" "E"
"EE" "53" 1000 FALSE 20 "E" "E"
"ED" "16" 710 TRUE 20 "E" "D"
"EE" "14" 713 TRUE 20 "E" "E"
"ED" "100" 745 TRUE 20 "E" "D"
"EE" "44" 1000 FALSE 20 "E" "E"
"EE" "48" 1000 FALSE 20 "E" "E"
"DD" "39" 790 TRUE 20 "D" "D"
"ED" "5" 770 TRUE 20 "E" "D"
"DD" "18" 712 TRUE 20 "D" "D"
"DE" "7" 884 TRUE 20 "D" "E"
"ED" "99" 801 TRUE 20 "E" "D"
"DE" "19" 772 TRUE 20 "D" "E"
"ED" "90" 1000 FALSE 20 "E" "D"
"DD" "30" 1000 FALSE 20 "D" "D"
"DD" "36" 892 TRUE 20 "D" "D"
"DE" "66" 868 TRUE 20 "D" "E"
"ED" "98" 865 TRUE 20 "E" "D"
"EE" "9" 643 TRUE 20 "E" "E"
"DD" "4" 730 TRUE 20 "D" "D"
"DD" "9" 635 TRUE 20 "D" "D"
"EE" "50" 1000 FALSE 20 "E" "E"
"DE" "2" 821 TRUE 20 "D" "E"
"DD" "11" 483 TRUE 21 "D" "D"
"EE" "18" 457 TRUE 21 "E" "E"
"EE" "60" 768 TRUE 21 "E" "E"
"ED" "18" 620 TRUE 21 "E" "D"
"DE" "61" 664 TRUE 21 "D" "E"
"EE" "48" 793 TRUE 21 "E" "E"
"DD" "40" 1000 FALSE 21 "D" "D"
"EE" "13" 502 TRUE 21 "E" "E"
"DD" "39" 728 TRUE 21 "D" "D"
"ED" "95" 690 TRUE 21 "E" "D"
"ED" "4" 548 TRUE 21 "E" "D"
"ED" "16" 482 FALSE 21 "E" "D"
"DE" "8" 725 FALSE 21 "D" "E"
"DE" "78" 1000 FALSE 21 "D" "E"
"DE" "69" 637 TRUE 21 "D" "E"
"DE" "64" 945 TRUE 21 "D" "E"
"ED" "98" 763 TRUE 21 "E" "D"
"EE" "14" 1000 FALSE 21 "E" "E"
"ED" "92" 765 TRUE 21 "E" "D"
"DE" "73" 770 TRUE 21 "D" "E"
"EE" "8" 533 TRUE 21 "E" "E"
"DE" "15" 540 TRUE 21 "D" "E"
"EE" "19" 1000 FALSE 21 "E" "E"
"DE" "6" 524 TRUE 21 "D" "E"
"EE" "3" 476 TRUE 21 "E" "E"
"EE" "51" 592 FALSE 21 "E" "E"
"DD" "22" 1000 FALSE 21 "D" "D"
"DE" "67" 847 TRUE 21 "D" "E"
"DD" "32" 645 FALSE 21 "D" "D"
"ED" "20" 921 TRUE 21 "E" "D"
"EE" "42" 681 TRUE 21 "E" "E"
"DD" "18" 748 TRUE 21 "D" "D"
"DE" "75" 624 TRUE 21 "D" "E"
"ED" "97" 930 TRUE 21 "E" "D"
"EE" "10" 539 TRUE 21 "E" "E"
"DD" "20" 436 TRUE 21 "D" "D"
"DE" "70" 753 TRUE 21 "D" "E"
"EE" "2" 740 TRUE 21 "E" "E"
"DE" "5" 739 TRUE 21 "D" "E"
"ED" "15" 476 TRUE 21 "E" "D"
"DE" "13" 855 TRUE 21 "D" "E"
"DD" "1" 650 TRUE 21 "D" "D"
"ED" "89" 817 TRUE 21 "E" "D"
"DE" "20" 475 TRUE 21 "D" "E"
"ED" "1" 1000 FALSE 21 "E" "D"
"DD" "35" 762 TRUE 21 "D" "D"
"DD" "17" 491 TRUE 21 "D" "D"
"ED" "93" 601 TRUE 21 "E" "D"
"DD" "5" 805 TRUE 21 "D" "D"
"DD" "4" 586 TRUE 21 "D" "D"
"EE" "5" 817 TRUE 21 "E" "E"
"ED" "99" 809 TRUE 21 "E" "D"
"ED" "14" 746 TRUE 21 "E" "D"
"DD" "27" 618 TRUE 21 "D" "D"
"ED" "6" 612 TRUE 21 "E" "D"
"DD" "19" 674 TRUE 21 "D" "D"
"DD" "9" 931 TRUE 21 "D" "D"
"DE" "77" 914 TRUE 21 "D" "E"
"EE" "46" 818 TRUE 21 "E" "E"
"DD" "37" 938 TRUE 21 "D" "D"
"DD" "3" 587 TRUE 21 "D" "D"
"DD" "24" 698 TRUE 21 "D" "D"
"EE" "41" 802 TRUE 21 "E" "E"
"ED" "10" 516 TRUE 21 "E" "D"
"ED" "82" 579 TRUE 21 "E" "D"
"EE" "56" 873 TRUE 21 "E" "E"
"EE" "9" 581 TRUE 21 "E" "E"
"DD" "34" 785 TRUE 21 "D" "D"
"ED" "13" 572 TRUE 21 "E" "D"
"DD" "16" 577 FALSE 21 "D" "D"
"ED" "96" 849 TRUE 21 "E" "D"
"EE" "59" 913 TRUE 21 "E" "E"
"DD" "2" 587 TRUE 21 "D" "D"
"DE" "74" 802 TRUE 21 "D" "E"
"DE" "4" 1000 FALSE 21 "D" "E"
"EE" "16" 1000 FALSE 21 "E" "E"
"DE" "2" 701 TRUE 21 "D" "E"
"DD" "26" 752 TRUE 21 "D" "D"
"DE" "12" 1000 FALSE 21 "D" "E"
"DE" "14" 649 TRUE 21 "D" "E"
"ED" "19" 630 TRUE 21 "E" "D"
"ED" "8" 683 TRUE 21 "E" "D"
"DE" "72" 577 FALSE 21 "D" "E"
"DE" "76" 898 TRUE 21 "D" "E"
"DD" "28" 986 TRUE 21 "D" "D"
"ED" "12" 1000 FALSE 21 "E" "D"
"DE" "9" 648 TRUE 21 "D" "E"
"EE" "53" 985 TRUE 21 "E" "E"
"EE" "52" 988 TRUE 21 "E" "E"
"DD" "14" 1000 FALSE 21 "D" "D"
"EE" "1" 1000 FALSE 21 "E" "E"
"ED" "2" 904 TRUE 21 "E" "D"
"DD" "7" 691 TRUE 21 "D" "D"
"DE" "71" 737 TRUE 21 "D" "E"
"DD" "21" 1000 FALSE 21 "D" "D"
"EE" "58" 812 TRUE 21 "E" "E"
"ED" "7" 708 TRUE 21 "E" "D"
"DD" "8" 843 TRUE 21 "D" "D"
"ED" "84" 983 TRUE 21 "E" "D"
"ED" "91" 715 TRUE 21 "E" "D"
"DD" "10" 596 TRUE 21 "D" "D"
"ED" "90" 643 TRUE 21 "E" "D"
"DD" "36" 1000 FALSE 21 "D" "D"
"DD" "29" 687 TRUE 21 "D" "D"
"DE" "62" 818 TRUE 21 "D" "E"
"DE" "11" 1000 FALSE 21 "D" "E"
"DE" "79" 757 TRUE 21 "D" "E"
"ED" "81" 746 TRUE 21 "E" "D"
"EE" "49" 939 TRUE 21 "E" "E"
"ED" "3" 516 TRUE 21 "E" "D"
"DD" "31" 666 TRUE 21 "D" "D"
"EE" "55" 576 TRUE 21 "E" "E"
"DD" "15" 596 TRUE 21 "D" "D"
"EE" "17" 930 TRUE 21 "E" "E"
"ED" "87" 1000 FALSE 21 "E" "D"
"DE" "3" 493 TRUE 21 "D" "E"
"EE" "20" 618 TRUE 21 "E" "E"
"DD" "33" 721 TRUE 21 "D" "D"
"ED" "88" 666 TRUE 21 "E" "D"
"ED" "100" 722 TRUE 21 "E" "D"
"DE" "80" 709 TRUE 21 "D" "E"
"DE" "17" 426 TRUE 21 "D" "E"
"DD" "12" 570 FALSE 21 "D" "D"
"ED" "9" 491 TRUE 21 "E" "D"
"DD" "23" 793 TRUE 21 "D" "D"
"DE" "65" 938 TRUE 21 "D" "E"
"DD" "6" 714 TRUE 21 "D" "D"
"EE" "11" 763 TRUE 21 "E" "E"
"DD" "25" 809 TRUE 21 "D" "D"
"DE" "63" 666 TRUE 21 "D" "E"
"ED" "5" 644 TRUE 21 "E" "D"
"DE" "18" 586 TRUE 21 "D" "E"
"DE" "68" 552 TRUE 21 "D" "E"
"ED" "85" 771 TRUE 21 "E" "D"
"ED" "83" 707 TRUE 21 "E" "D"
"DD" "30" 762 TRUE 21 "D" "D"
"EE" "57" 820 TRUE 21 "E" "E"
"EE" "12" 1000 FALSE 21 "E" "E"
"EE" "7" 681 TRUE 21 "E" "E"
"DE" "16" 874 TRUE 21 "D" "E"
"DD" "13" 907 TRUE 21 "D" "D"
"EE" "47" 704 TRUE 21 "E" "E"
"EE" "44" 715 TRUE 21 "E" "E"
"EE" "50" 1000 FALSE 21 "E" "E"
"EE" "43" 1000 FALSE 21 "E" "E"
"ED" "94" 954 TRUE 21 "E" "D"
"EE" "4" 539 TRUE 21 "E" "E"
"DE" "19" 698 TRUE 21 "D" "E"
"EE" "6" 578 TRUE 21 "E" "E"
"ED" "11" 489 TRUE 21 "E" "D"
"DE" "10" 539 TRUE 21 "D" "E"
"EE" "45" 1000 FALSE 21 "E" "E"
"DE" "66" 835 TRUE 21 "D" "E"
"ED" "86" 1000 FALSE 21 "E" "D"
"DE" "7" 688 TRUE 21 "D" "E"
"ED" "17" 385 TRUE 21 "E" "D"
"EE" "54" 515 FALSE 21 "E" "E"
"DE" "1" 690 TRUE 21 "D" "E"
"EE" "15" 637 TRUE 21 "E" "E"
"DD" "38" 704 TRUE 21 "D" "D"
"DD" "36" 750 FALSE 22 "D" "D"
"ED" "83" 650 FALSE 22 "E" "D"
"ED" "14" 589 TRUE 22 "E" "D"
"DD" "26" 850 TRUE 22 "D" "D"
"DE" "9" 590 TRUE 22 "D" "E"
"EE" "47" 786 TRUE 22 "E" "E"
"DE" "62" 770 TRUE 22 "D" "E"
"DE" "67" 698 TRUE 22 "D" "E"
"DE" "76" 1000 FALSE 22 "D" "E"
"DD" "40" 928 TRUE 22 "D" "D"
"DD" "24" 890 TRUE 22 "D" "D"
"DD" "22" 818 TRUE 22 "D" "D"
"EE" "5" 494 TRUE 22 "E" "E"
"EE" "8" 668 TRUE 22 "E" "E"
"DD" "39" 913 TRUE 22 "D" "D"
"EE" "9" 542 TRUE 22 "E" "E"
"EE" "50" 1000 FALSE 22 "E" "E"
"DE" "20" 488 TRUE 22 "D" "E"
"DD" "10" 500 TRUE 22 "D" "D"
"DE" "80" 632 TRUE 22 "D" "E"
"EE" "13" 439 TRUE 22 "E" "E"
"ED" "5" 459 TRUE 22 "E" "D"
"EE" "42" 691 TRUE 22 "E" "E"
"EE" "3" 469 TRUE 22 "E" "E"
"ED" "100" 648 TRUE 22 "E" "D"
"EE" "2" 430 TRUE 22 "E" "E"
"EE" "6" 709 TRUE 22 "E" "E"
"EE" "19" 451 TRUE 22 "E" "E"
"DE" "1" 642 TRUE 22 "D" "E"
"DE" "77" 665 TRUE 22 "D" "E"
"DD" "32" 754 TRUE 22 "D" "D"
"EE" "16" 495 TRUE 22 "E" "E"
"DD" "6" 554 TRUE 22 "D" "D"
"DE" "17" 546 TRUE 22 "D" "E"
"DE" "61" 608 TRUE 22 "D" "E"
"EE" "1" 444 TRUE 22 "E" "E"
"DE" "4" 611 TRUE 22 "D" "E"
"DD" "3" 689 TRUE 22 "D" "D"
"EE" "7" 469 TRUE 22 "E" "E"
"EE" "54" 978 FALSE 22 "E" "E"
"EE" "12" 433 TRUE 22 "E" "E"
"EE" "57" 720 TRUE 22 "E" "E"
"ED" "12" 479 TRUE 22 "E" "D"
"DD" "35" 585 TRUE 22 "D" "D"
"DE" "69" 611 TRUE 22 "D" "E"
"DD" "2" 485 TRUE 22 "D" "D"
"DE" "3" 435 TRUE 22 "D" "E"
"EE" "48" 696 TRUE 22 "E" "E"
"ED" "7" 422 TRUE 22 "E" "D"
"DD" "27" 666 TRUE 22 "D" "D"
"ED" "97" 508 FALSE 22 "E" "D"
"ED" "4" 515 TRUE 22 "E" "D"
"ED" "16" 477 TRUE 22 "E" "D"
"ED" "99" 667 TRUE 22 "E" "D"
"DD" "5" 567 TRUE 22 "D" "D"
"DE" "16" 531 TRUE 22 "D" "E"
"DD" "30" 690 TRUE 22 "D" "D"
"DD" "9" 420 TRUE 22 "D" "D"
"EE" "20" 618 TRUE 22 "E" "E"
"ED" "96" 794 TRUE 22 "E" "D"
"EE" "43" 572 TRUE 22 "E" "E"
"DE" "66" 794 TRUE 22 "D" "E"
"ED" "13" 469 TRUE 22 "E" "D"
"ED" "8" 754 TRUE 22 "E" "D"
"ED" "86" 611 TRUE 22 "E" "D"
"ED" "98" 682 TRUE 22 "E" "D"
"EE" "11" 547 TRUE 22 "E" "E"
"DE" "64" 842 FALSE 22 "D" "E"
"DD" "37" 713 TRUE 22 "D" "D"
"EE" "60" 547 TRUE 22 "E" "E"
"DD" "4" 414 TRUE 22 "D" "D"
"DD" "11" 619 TRUE 22 "D" "D"
"DE" "15" 580 TRUE 22 "D" "E"
"ED" "89" 559 TRUE 22 "E" "D"
"ED" "94" 629 TRUE 22 "E" "D"
"DE" "65" 1000 FALSE 22 "D" "E"
"ED" "3" 527 TRUE 22 "E" "D"
"DD" "38" 743 TRUE 22 "D" "D"
"ED" "87" 691 TRUE 22 "E" "D"
"DE" "14" 571 TRUE 22 "D" "E"
"DE" "19" 776 TRUE 22 "D" "E"
"EE" "58" 775 TRUE 22 "E" "E"
"DD" "19" 579 TRUE 22 "D" "D"
"EE" "18" 555 TRUE 22 "E" "E"
"DE" "70" 528 TRUE 22 "D" "E"
"DE" "6" 539 TRUE 22 "D" "E"
"EE" "51" 599 TRUE 22 "E" "E"
"DE" "75" 700 TRUE 22 "D" "E"
"ED" "19" 475 TRUE 22 "E" "D"
"ED" "91" 586 TRUE 22 "E" "D"
"ED" "92" 675 TRUE 22 "E" "D"
"ED" "10" 524 TRUE 22 "E" "D"
"DE" "18" 528 TRUE 22 "D" "E"
"DD" "34" 578 TRUE 22 "D" "D"
"DD" "15" 498 TRUE 22 "D" "D"
"ED" "95" 600 TRUE 22 "E" "D"
"DE" "7" 517 TRUE 22 "D" "E"
"DE" "71" 610 TRUE 22 "D" "E"
"DE" "10" 523 TRUE 22 "D" "E"
"EE" "17" 571 TRUE 22 "E" "E"
"EE" "59" 668 TRUE 22 "E" "E"
"DE" "2" 452 TRUE 22 "D" "E"
"DE" "8" 571 TRUE 22 "D" "E"
"DD" "7" 659 TRUE 22 "D" "D"
"DE" "63" 587 FALSE 22 "D" "E"
"EE" "10" 525 TRUE 22 "E" "E"
"EE" "41" 649 TRUE 22 "E" "E"
"DD" "14" 558 TRUE 22 "D" "D"
"ED" "20" 553 TRUE 22 "E" "D"
"ED" "17" 458 TRUE 22 "E" "D"
"EE" "49" 660 TRUE 22 "E" "E"
"DD" "21" 643 TRUE 22 "D" "D"
"DD" "1" 500 TRUE 22 "D" "D"
"ED" "11" 643 TRUE 22 "E" "D"
"EE" "15" 485 TRUE 22 "E" "E"
"DE" "12" 493 TRUE 22 "D" "E"
"DD" "33" 594 TRUE 22 "D" "D"
"DD" "8" 844 TRUE 22 "D" "D"
"DE" "68" 785 TRUE 22 "D" "E"
"DD" "12" 565 TRUE 22 "D" "D"
"EE" "53" 693 TRUE 22 "E" "E"
